stop_id,stop_name,stop_lat,stop_lon,zone_id,wheelchair_boarding
B_05052C0-EJ8PPUNIVERS,Eje 8 Popocatepetl - Av. Universidad,19.3663,-99.16735,05052C0-EJ8PPUNIVERS,0
B_05052C0-UNIPLZUNIVERS,Av. Universidad - Plaza Universidad,19.36803,-99.16645,05052C0-UNIPLZUNIVERS,0
B_05052C0-ZPTUNIVERSIDA,C. C. Metro Zapata - Av. Universidad y San Lorenzo,19.37071,-99.16506,05052C0-ZPTUNIVERSIDA,0
B_05047A1-GOYT5MAYO,Francisco Goytia - 5 de Mayo,19.25495,-99.10426,05047A1-GOYT5MAYO,0
B_05047A1-GOYTMARGARI,Francisco Goytia - Margaritas,19.25684,-99.10909,05047A1-GOYTMARGARI,0
B_05047A1-GOYTUHROSA,Francisco Goytia - Unidad Habitacional Rosalina,19.269,-99.117,05047A1-GOYTUHROSA,0
B_05047A1-GOYTMUYUG,Francisco Goytia - Plan de Muyuguarda,19.27343,-99.11954,05047A1-GOYTMUYUG,0
B_05047A1-GOYTIERRALIBE,Francisco Goytia - Tierra y Libertad,19.27678,-99.12148,05047A1-GOYTIERRALIBE,0
B_05047A1-DNTE10ABRIL,Prol. División del Norte - 10 de Abril 1919,19.28262,-99.12483,05047A1-DNTE10ABRIL,0
B_05047A1-CORTBUANVENT,Anillo Periférico Blvd. Adolfo Ruiz Cortines - Río Buenaventura,19.28675,-99.12066,05047A1-CORTBUANVENT,0
B_05047A1-CORTCAFETAL,Anillo Periférico Blvd. Adolfo Ruiz Cortines - Cafetales,19.28817,-99.11723,05047A1-CORTCAFETAL,0
B_05047A1-GARAYCHALCO,Anillo Periférico Canal de Garay - Canal de Chalco,19.30404,-99.08721,05047A1-GARAYCHALCO,0
B_05047A1-GARAYCALL20,Anillo Periférico Canal de Garay - Calle 20,19.30728,-99.08456,05047A1-GARAYCALL20,0
B_05047A1-GARAYLERDOT,Anillo Periférico Canal de Garay - Lerdo de Tejada,19.3124,-99.08041,05047A1-GARAYLERDOT,0
B_05047A1-GARAYJACARAN,Anillo Periférico Canal de Garay - Jacarandas,19.31479,-99.07781,05047A1-GARAYJACARAN,0
B_05047A1-GARAYMIRAMN,Anillo Periférico Canal de Garay - Río Miramontes,19.32834,-99.0676,05047A1-GARAYMIRAMN,0
B_05047A1-GARAY5MAYO,Anillo Periférico Canal de Garay - 5 de Mayo,19.33902,-99.06423,05047A1-GARAY5MAYO,0
B_05047A1-GARAYLLUVIAO,Anillo Periférico Canal de Garay - Lluvia de Oro,19.3413,-99.06292,05047A1-GARAYLLUVIAO,0
B_05047A1-GARAYBUENDIA,Anillo Periférico Canal de Garay - Eje 5 Sur Prol. Marcelino Buendia,19.37616,-99.05914,05047A1-GARAYBUENDIA,0
B_05047A1-GARAYEJ5S,Anillo Periférico Canal de Garay - Eje 5 Sur Aurrera-Home-Mart,19.37898,-99.05993,05047A1-GARAYEJ5S,0
B_05047A1-GARAYTEZONTL,Anillo Periférico Canal de Garay - Canal Tezontle,19.38207,-99.06063,05047A1-GARAYTEZONTL,0
B_05047A1-GARAYUNIVERS,Anillo Periférico Canal de Garay - Universidad,19.385720000000006,-99.0603,05047A1-GARAYUNIVERS,0
B_05047A1-GARAYAPATZIN,Anillo Periférico Canal de Garay - Constitución de Apatzingan,19.3894,-99.05967,05047A1-GARAYAPATZIN,0
B_05047A1-GARAYPTEZARG,Anillo Periférico Canal de Garay - Puente Peatonal Zaragoza,19.3949,-99.05865,05047A1-GARAYPTEZARG,0
B_05047A1-GARAYGPEVICT,Anillo Periférico Canal de Garay - Guadalupe Victoria,19.40268,-99.05785,05047A1-GARAYGPEVICT,0
B_05047A1-GARAYOAXACA,Anillo Periférico Canal de Garay - Oaxaca,19.40667,-99.05743,05047A1-GARAYOAXACA,0
B_05047A1-GARAYAVNTE,Anillo Periférico Canal de Garay - Av. Norte,19.40926,-99.05713,05047A1-GARAYAVNTE,0
B_05047A1-GARAYPANTITLA,Anillo Periférico Canal de Garay - Av. Pantitlan,19.41201,-99.05681,05047A1-GARAYPANTITLA,0
B_05047A1-GARAYPIRULES,Anillo Periférico Canal de Garay - Pirules,19.4155,-99.05645,05047A1-GARAYPIRULES,0
B_05047A1-GARAYBRAVO,Anillo Periférico Canal de Garay - Valle de Bravo,19.41923,-99.05604,05047A1-GARAYBRAVO,0
B_05047A1-GARAYCHIMALH,Anillo Periférico Canal de Garay - Av. Chimalhuacan,19.42184,-99.05572,05047A1-GARAYCHIMALH,0
B_05047A1-GARAY6AV,Anillo Periférico Canal de Garay - Sexta Avenida,19.42501,-99.05451,05047A1-GARAY6AV,0
B_05047A1-GARAY4AV,Anillo Periférico Canal de Garay - Cuarta Avenida,19.4263,-99.05395,05047A1-GARAY4AV,0
B_05047A1-GARAYBORDXO,Anillo Periférico Canal de Garay - Av. Bordo de Xochiaca,19.42962,-99.0522,05047A1-GARAYBORDXO,0
B_05047A1-GARAYPRIMERA,Anillo Periférico Canal de Garay - Primera Avenida,19.43075,-99.0532,05047A1-GARAYPRIMERA,0
B_05047A1-AOTEXOCHIAC,C. C. Alameda Oriente - Av. Bordo de Xochiaca y Xiutetelco,19.4313,-99.05536,05047A1-AOTEXOCHIAC,0
B_05047A0-GOYT16SEPTIE,Francisco Goytia - 16 de Septiembre,19.25558,-99.10587,05047A0-GOYT16SEPTIE,0
B_05047A0-GOYTGLADIOLA,Francisco Goytia - Gladiolas,19.25642,-99.10861,05047A0-GOYTGLADIOLA,0
B_05047A0-FCOGOYTIA,Francisco Goytia,19.25738,-99.11053,05047A0-FCOGOYTIA,0
B_05047A0-DNTE20NOVIE,Prol. División del Norte - 20 de Noviembre,19.26209,-99.11318,05047A0-DNTE20NOVIE,0
B_05047A0-DNTEAVMX,Prol. División del Norte - Av. México,19.26485,-99.11486,05047A0-DNTEAVMX,0
B_05047A0-DNTEGPEIRAMZ,Prol. División del Norte - Guadalupe I. Ramírez,19.2671,-99.11607,05047A0-DNTEGPEIRAMZ,0
B_05047A0-DNTESMARCOS,Prol. División del Norte - Condominios San Marcos,19.26817,-99.11674,05047A0-DNTESMARCOS,0
B_05047A0-DNTENORIA,Prol. División del Norte - de la Noria,19.27512,-99.12069,05047A0-DNTENORIA,0
B_05047A0-DNTEFPENERI,Prol. División del Norte - Felipe Neri,19.27957,-99.1232,05047A0-DNTEFPENERI,0
B_05047A0-DNTERFMAGON,Prol. División del Norte - Ricardo Flores Magón,19.27982,-99.12331,05047A0-DNTERFMAGON,0
B_05047A0-DNTELORENZO,Prol. División del Norte - Av. San Lorenzo,19.28299,-99.12505,05047A0-DNTELORENZO,0
B_05047A0-CORTVAQUERI,Anillo Periférico Blvd. Adolfo Ruiz Cortines - Hacienda Glorieta de Vaqueritos,19.28594,-99.12392,05047A0-CORTVAQUERI,0
B_05047A0-CORTCAFETALE,Anillo Periférico Blvd. Adolfo Ruiz Cortines - Cafetales,19.29556,-99.1012,05047A0-CORTCAFETALE,0
B_05047A0-GARAYECOLOX,Anillo Periférico Canal de Garay - Parque Ecológico Xochimilco I,19.30459,-99.08768,05047A0-GARAYECOLOX,0
B_05047A0-GARAYCNLNAL,Anillo Periférico Canal de Garay - Canal Nacional,19.30519,-99.08719,05047A0-GARAYCNLNAL,0
B_05047A0-GARAYAFEDERA,Anillo Periférico Canal de Garay - Area Federal Fave Sedena,19.30786,-99.08507,05047A0-GARAYAFEDERA,0
B_05047A0-GARAYCAMACH,Anillo Periférico Canal de Garay - Villa Camacho Sedena,19.31105,-99.08239,05047A0-GARAYCAMACH,0
B_05047A0-GARAYJACARAN,Anillo Periférico Canal de Garay - Jacarandas,19.31549,-99.07822,05047A0-GARAYJACARAN,0
B_05047A0-GARAYLEBRIJA,Anillo Periférico Canal de Garay - Lebrija y Reforma,19.32256,-99.07262,05047A0-GARAYLEBRIJA,0
B_05047A0-GARAYEJ6SLM,Anillo Periférico Canal de Garay - Eje 6 Sur Av. Luis Mendez,19.36345,-99.0573,05047A0-GARAYEJ6SLM,0
B_05047A0-GARAYEJ5SREF,Anillo Periférico Canal de Garay - Eje 5 Sur Leyes de Reforma,19.37633,-99.05996,05047A0-GARAYEJ5SREF,0
B_05047A0-GARAYSUR28A,Anillo Periférico Canal de Garay - Sur 28A,19.38364,-99.0609,05047A0-GARAYSUR28A,0
B_05047A0-GARAYSUR22,Anillo Periférico Canal de Garay - Sur 22,19.38681,-99.06037,05047A0-GARAYSUR22,0
B_05047A0-GARAYSUR14C,Anillo Periférico Canal de Garay - Sur 14C,19.39311,-99.05925,05047A0-GARAYSUR14C,0
B_05047A0-GARAYCISNERO,Anillo Periférico Canal de Garay - Licenciado J. Cisneros,19.40401,-99.05796,05047A0-GARAYCISNERO,0
B_05047A0-GARAYFCOBNE,Anillo Periférico Canal de Garay - Francisco González Bocanegra,19.41026,-99.05729,05047A0-GARAYFCOBNE,0
B_05047A0-GARAYXOCHIMI,Anillo Periférico Canal de Garay - Xochimilco,19.41319,-99.05696,05047A0-GARAYXOCHIMI,0
B_05047A0-GARAYUNION,Anillo Periférico Canal de Garay - Priv. Unión,19.41606,-99.05671,05047A0-GARAYUNION,0
B_05047A0-GARAYBELTRAN,Anillo Periférico Canal de Garay - Priv. Beltran,19.42001,-99.05623,05047A0-GARAYBELTRAN,0
B_05047A0-GARAYCHIMAL,Anillo Periférico Canal de Garay - Chimalhuacan,19.4224,-99.05574,05047A0-GARAYCHIMAL,0
B_05047A0-GARAYCHIMALP,Anillo Periférico Canal de Garay - Chimalpopoca,19.42664,-99.05431,05047A0-GARAYCHIMALP,0
B_05047A0-BORDOGARAY,Bordo de Xochiaca - Anillo Periférico Canal de Garay,19.43025,-99.05272,05047A0-BORDOGARAY,0
B_05047A0-AOTEXOCHIACA,C. C. Alameda Oriente - Av. Bordo de Xochiaca y XIutetelco,19.43054,-99.05362,05047A0-AOTEXOCHIACA,0
B_05046C1-EJ10SUR,Eje 10 Sur,19.32366,-98.95873,05046C1-EJ10SUR,0
B_05046C1-AMXPBESCONDI,Autopista México-Puebla - La Escondida,19.33933,-98.97633,05046C1-AMXPBESCONDI,0
B_05046C1-EJ6SAMERICAS,Eje 6 Sur Av. de las Torres - Las Americas,19.34613,-98.98725,05046C1-EJ6SAMERICAS,0
B_05046C1-EJ6SNOCHEBUE,Eje 6 Sur Av. de las Torres - Noche Buena,19.34708,-98.9921,05046C1-EJ6SNOCHEBUE,0
B_05046C1-EJ6S12OCTUBR,Eje 6 Sur Av. de las Torres - 12 de Octubre,19.348,-98.99693,05046C1-EJ6S12OCTUBR,0
B_05046C1-EJ6SIGNACIO,Eje 6 sur Av. de las Torres - San Ignacio,19.3485,-98.99946,05046C1-EJ6SIGNACIO,0
B_05046C1-EJ6SPINO,Eje 6 Sur Av. de las Torres - Pino,19.34893,-99.00155,05046C1-EJ6SPINO,0
B_05046C1-EJ6SOAXACA,Eje 6 Sur Av. de las Torres - Oaxaca,19.34908,-99.00232,05046C1-EJ6SOAXACA,0
B_05046C1-EJ6SAYALA,Eje 6 Sur Av. de las Torres - Ayala,19.3501,-99.00759,05046C1-EJ6SAYALA,0
B_05046C1-EJ6SOSENTIES,Eje 6 Sur Av. de las Torres - Octavio Senties,19.35094,-99.01202,05046C1-EJ6SOSENTIES,0
B_05046C1-EJ6SIZTAPALA,eje 6 Sur Av. de las Torres - Eje 8 Sur Calz. Ermita Iztapalapa ,19.35252,-99.01549,05046C1-EJ6SIZTAPALA,0
B_05046C1-EJ6SCUAUHTEM,Eje 6 Sur Av. de las Torres - Cuauhtémoc,19.35405,-99.01836,05046C1-EJ6SCUAUHTEM,0
B_05046C1-EJ6SVISTAHERM,Eje 6 Sur Av. de las Torres - Vista Hermosa,19.35558,-99.02122,05046C1-EJ6SVISTAHERM,0
B_05046C1-EJ6SAVMX,Eje 6 Sur Av. de las Torres - Av. México,19.35659,-99.02324,05046C1-EJ6SAVMX,0
B_05046C1-EJ6SVGUERRE,Eje 6 Sur Av. de las Torres - Vicente Guerrero,19.35886,-99.0274,05046C1-EJ6SVGUERRE,0
B_05046C1-EJ6SNARCISO,Eje 6 Sur Av. de las Torres - Narciso Mendoza,19.36003,-99.0294,05046C1-EJ6SNARCISO,0
B_05046C1-EJ6SPAYALA,Eje 6 Sur Av. de las Torres - Plan de Ayala,19.36027,-99.03165,05046C1-EJ6SPAYALA,0
B_05046C1-EJ6SFCOVILLA,eje 6 Sur Av. de las Torres - Francisco Villa,19.36064,-99.03499,05046C1-EJ6SFCOVILLA,0
B_05046C1-EJ6SGUELATAO,Eje 6 Sur Jalisco - Guelatao,19.36111,-99.04058,05046C1-EJ6SGUELATAO,0
B_05046C1-EJ6SCGRACIDA,Eje 6 Sur Jalisco - Carlos L. Gracida,19.3622,-99.04921,05046C1-EJ6SCGRACIDA,0
B_05046C1-EJ6SCELESGAS,Eje 6 Sur Jalisco - Celestino Gasca,19.36237,-99.05069,05046C1-EJ6SCELESGAS,0
B_05046C1-EJ6SHUITRON,Eje 6 Sur Jalisco - Jacinto Huitron,19.36268,-99.05376,05046C1-EJ6SHUITRON,0
B_05046C1-EJ6SALEJORIC,Eje 6 Sur Jalisco - Alejo Rico y Combate León,19.36349,-99.06076,05046C1-EJ6SALEJORIC,0
B_05046C1-EJ6SESMONROY,Eje 6 Sur Jalisco - Esteban Monroy,19.36383,-99.06389,05046C1-EJ6SESMONROY,0
B_05046C1-EJ6SALBARRAD,Eje 6 Sur Jalisco - Albarrada,19.36415,-99.0669,05046C1-EJ6SALBARRAD,0
B_05046C1-EJ6SUAM,Eje 6 Sur Jalisco - UAM,19.36558,-99.06995,05046C1-EJ6SUAM,0
B_05046C1-EJ6SATLIXCO,Eje 6 Sur Jalisco - San Rafael Atlixco,19.36829,-99.07481,05046C1-EJ6SATLIXCO,0
B_05046C1-EJ6SAGUSTINM,Eje 6 Sur Jalisco - Agustín Melgar,19.36949,-99.07708,05046C1-EJ6SAGUSTINM,0
B_05046C1-HUALCNLCHURU,Hualquila - Canal de Churubusco,19.37413,-99.09866,05046C1-HUALCNLCHURU,0
B_05046C1-ABASTPESCADE,Central de Abasto - Pescaderia,19.37232,-99.09803,05046C1-ABASTPESCADE,0
B_05046C0-LZCSTACATARIN,C. C. Lienzo Charro - Santa Catarina Eje 10 Sur y Temoayac,19.32145,-98.95912,05046C0-LZCSTACATARIN,0
B_05046C0-AMXPBVIRGEN,Autopista México-Puebla - La Virgen,19.34295,-98.97807,05046C0-AMXPBVIRGEN,0
B_05046C0-EJ6SOLVIDO,Eje 6 Sur Av. de las Torres - Olvido,19.34741,-98.99256,05046C0-EJ6SOLVIDO,0
B_05046C0-EJ6SPIPILA,Eje 6 Sur Av. de las Torres - Pipila,19.34795,-98.9953,05046C0-EJ6SPIPILA,0
B_05046C0-EJ6SMMADRID,Eje 6 Sur Av. de las Torres - Miguel de la Madrid,19.34825,-98.99677,05046C0-EJ6SMMADRID,0
B_05046C0-EJ6SPINO,Eje 6 Sur Av. de las Torres - Pino,19.34911,-99.00141,05046C0-EJ6SPINO,0
B_05046C0-EJ6SRCORONA,Eje 6 Sur Av. de las Torres- Ramón Corona,19.34931,-99.00216,05046C0-EJ6SRCORONA,0
B_05046C0-EJ6STEPOZTLA,Eje 6 Sur Av. de las Torres - Tercera Cerrada Tepoztlan,19.34945,-99.00297,05046C0-EJ6STEPOZTLA,0
B_05046C0-EJ6SGUERRE,Eje 6 Sur Av. de las Torres - Vicente Guerrero,19.35901,-99.0272,05046C0-EJ6SGUERRE,0
B_05046C0-EJ6SAVMX,Eje 6 Sur Av. de las Torres - Av. México,19.356720000000006,-99.02286,05046C0-EJ6SAVMX,0
B_05046C0-EJ6SJUANALVAR,Eje 6 Sur Av. de las Torres - Juan N. Alvarez,19.35425,-99.01821,05046C0-EJ6SJUANALVAR,0
B_05046C0-EJ6SOCTSENTIE,Eje 6 Sur Av. de las Torres - Octavio Senties,19.35116,-99.01183,05046C0-EJ6SOCTSENTIE,0
B_05046C0-EJ5SJUANALVAR,Eje 5 Sur Av. de las Torres - Juan N. Alvarez,19.35397,-99.01854,05046C0-EJ5SJUANALVAR,0
B_05046C0-EJ5SAVMX,Eje 5 Sur Av. de las Torres - Av. México,19.35637,-99.02308,05046C0-EJ5SAVMX,0
B_05046C0-EJ5SGUERRE,Eje 5 Sur Av. de las Torres - Vicente Guerrero,19.35882,-99.02756,05046C0-EJ5SGUERRE,0
B_05046C0-EJ5SCPACHECO,Eje 5 Sur Av. Circunvalación - Carlos Pacheco,19.36365,-99.03215,05046C0-EJ5SCPACHECO,0
B_05046C0-EJ5SMHGO,Eje 5 Sur Av. Circunvalación - Miguel Hidalgo,19.36483,-99.03524,05046C0-EJ5SMHGO,0
B_05046C0-EJ5S5MAYO,Eje 5 Sur Av. Circunvalación - Batalla 5 de Mayo,19.36551,-99.03696,05046C0-EJ5S5MAYO,0
B_05046C0-EJ5SGUELATAO,eje 5 Sur Prol. Marcelino Buendia - Guelatao,19.36652,-99.03995,05046C0-EJ5SGUELATAO,0
B_05046C0-EJ5SRENOVACI,Eje 5 Sur Prol. Marcelino Buendia - Renovación,19.37298,-99.04836,05046C0-EJ5SRENOVACI,0
B_05046C0-EJ5SCDNAZUL,Eje 5 Sur Prol. Marcelino Buendia - Los Frentes y Cadena Azul,19.37413,-99.05244,05046C0-EJ5SCDNAZUL,0
B_05046C0-EJ5SUHFRENTE,Eje 5 Sur Prol. Marcelino Buendia - Unidad Habitacional Los Frentes y Telecomunicaciones,19.3751,-99.05493,05046C0-EJ5SUHFRENTE,0
B_05046C0-EJ5SUHFLORES,Eje 5 Sur Prol. Marcelino Buendia - Mercado Los Frentes y Unidad Habitacional Las Flores,19.37604,-99.05703,05046C0-EJ5SUHFLORES,0
B_05046C0-EJ5SPERIFERIC,Eje 5 Sur Prol. Marcelino Buendia - Periférico,19.37656,-99.0589,05046C0-EJ5SPERIFERIC,0
B_05046C0-EJ5S11ENERO,Eje 5 sur Leyes de Reforma - 11 de Enero de 1861,19.37713,-99.06693,05046C0-EJ5S11ENERO,0
B_05046C0-EJ5SGUERREFO,Eje 5 Sur Leyes de Reforma - Guerra de Reforma,19.37755,-99.06937,05046C0-EJ5SGUERREFO,0
B_05046C0-EJ5SROJOGOM,Eje 5 Sur Av. Leyes de Reforma - Rojo Gómez,19.378870000000006,-99.07711,05046C0-EJ5SROJOGOM,0
B_05046C0-ABASTABARROT,Central de abasto Av. Principal - Abarrotes,19.37486,-99.09393,05046C0-ABASTABARROT,0
B_05046C0-HUALPESCADER,Hualquila - Pescaderías,19.37226,-99.09966,05046C0-HUALPESCADER,0
B_0500431-CONSUOCEANIA,Río Consulado - Oceanía,19.44548,-99.08666,0500431-CONSUOCEANIA,0
B_0500431-CHURU2DASALID,Canal Río de Churubusco - 2A Salida ,19.37849,-99.09601,0500431-CHURU2DASALID,0
B_0500431-CCCTRALABAST,C. C. Central de Abasto - Anden C Paradero y Central de Abasto,19.37859,-99.09597,0500431-CCCTRALABAST,0
B_0500431-PLZMERCED,Plaza Merced Abasto - Central de Abasto,19.37872,-99.09591,0500431-PLZMERCED,0
B_0500431-CHURUEJ5OTE,Canal Río de Churubusco - Eje 5 Oriente,19.37974,-99.09536,0500431-CHURUEJ5OTE,0
B_0500431-TZNTLVIVERES,Canal Río de Churubusco - Abarrotes y Viveres ,19.38224,-99.09369,0500431-TZNTLVIVERES,0
B_0500431-CHURUTEZONTL,Canal Río de Churubusco - Canal de Tezontle,19.38364,-99.09288,0500431-CHURUTEZONTL,0
B_0500431-TZNTLSUR159,Canal de Tezontle - Sur 159,19.3847,-99.0959,0500431-TZNTLSUR159,0
B_0500431-TZNTLSUR147,Canal de Tezontle - Sur 147,19.38523,-99.09803,0500431-TZNTLSUR147,0
B_0500431-TZNTLCHURUB,Canal de Tezontle - Río Churubusco,19.38568,-99.09991,0500431-TZNTLCHURUB,0
B_0500431-CHURUOTE116,Río Churubusco - Oriente 116,19.38863,-99.09939,0500431-CHURUOTE116,0
B_0500431-CHURUOTE106,Río Churubusco - Oriente 106,19.39232,-99.09901,0500431-CHURUOTE106,0
B_0500431-CHURUAVTE,Río Churubusco - Av. Te,19.39653,-99.09849,0500431-CHURUAVTE,0
B_0500431-AVTEAZAFRAN,Av. Te - Azafrán,19.40064,-99.09787,0500431-AVTEAZAFRAN,0
B_0500431-CHURUANIL,Río Churubusco - ANil,19.40261,-99.09761,0500431-CHURUANIL,0
B_0500431-CHURUPTOAER,Río Churubusco - Metro Puerto Aéreo,19.41926,-99.0964,0500431-CHURUPTOAER,0
B_0500431-CHURUAV8,Río Churubusco - Av. 8,19.42034,-99.0958,0500431-CHURUAV8,0
B_0500431-Av8Av4,Av. 8 - Av. 4,19.42105,-99.09541,0500431-Av8Av4,0
B_0500431-BLVDPTOAVIAC,Blvd. Puerto Aéreo - Aviación Comercial,19.4221,-99.09483,0500431-BLVDPTOAVIAC,0
B_0500431-BLVDPTOANTE13,Blvd. Puerto Aéreo - Norte 13,19.42527,-99.09305,0500431-BLVDPTOANTE13,0
B_0500431-BLVDPTOAMIRAD,Blvd. Puerto Aéreo - Frente al Mirador,19.42991,-99.09065,0500431-BLVDPTOAMIRAD,0
B_0500431-BLVDPTOAERO,Blvd. Puero Aéreo - Aeropuerto,19.43351,-99.08861,0500431-BLVDPTOAERO,0
B_0500431-CONSUPENON,Río Consulado - Av. del Peñon,19.43824,-99.08599,0500431-CONSUPENON,0
B_0500431-CONSUIRAPUAT,Río Consulado - Irapuato,19.43935,-99.08559,0500431-CONSUIRAPUAT,0
B_0500431-CONSUMORELO,Río Consulado - Morelos,19.44003,-99.08539,0500431-CONSUMORELO,0
B_0500431-CONSUNTE178,Río Consulado - Norte 178,19.44335,-99.08587,0500431-CONSUNTE178,0
B_0500431-OCNDVOCEAN,Oceanía - Deportivo Oceanía,19.44759,-99.08418,0500431-OCNDVOCEAN,0
B_0500431-OCEANIADVO,Oceanía - Metro Deportivo Oceanía,19.45058,-99.07972,0500431-OCEANIADVO,0
B_0500431-JLFBSQARAGON,José Loreto Fabelas - Bosque de Aragón,19.4572,-99.08027,0500431-JLFBSQARAGON,0
B_0500431-JLFCANTINFLAS,José Loreto Fabela - Teatro Cantinflas,19.46119,-99.08049,0500431-JLFCANTINFLAS,0
B_0500431-JLFAV510,José Loreto Fabela - Av. 510,19.46329,-99.08059,0500431-JLFAV510,0
B_0500431-JLFAV412,José Loreto Fabela - Av. 412,19.46678,-99.08017,0500431-JLFAV412,0
B_0500431-JLFAV414,José Loreto Fabela - Av. 414,19.4704,-99.07958,0500431-JLFAV414,0
B_0500431-JLFAV416,José Loreto Fabela - Av. 416,19.47298,-99.07907,0500431-JLFAV416,0
B_0500431-JLFPTOTAMPICO,José Loreto Fabela - Puerto de Tampico,19.47563,-99.07881,0500431-JLFPTOTAMPICO,0
B_0500431-JLFPTOMAZATLA,José Loreto Fabela - Puerto de Mazatlán,19.47771,-99.078,0500431-JLFPTOMAZATLA,0
B_0500431-JLFCOMORAZAN,José Loreto Fabela - Francisco Morazan,19.48067,-99.0769,0500431-JLFCOMORAZAN,0
B_0500431-BCSCONSTREPU,Baja California Sur - Constitución de la República,19.48245,-99.07588,0500431-BCSCONSTREPU,0
B_0500431-BCSMORELOS,Baja California Sur - Estado de Morelos,19.48505,-99.07487,0500431-BCSMORELOS,0
B_0500431-BCSOAXACA,Baja California Sur - Estado de Oaxaca,19.48628,-99.07441,0500431-BCSOAXACA,0
B_0500431-AYATOTONILCO,Villa de Ayala - Atotonilco,19.49045,-99.07483,0500431-AYATOTONILCO,0
B_0500431-AYATAMAZULA,Villa de Ayala - Tamazula,19.49104,-99.07798,0500431-AYATAMAZULA,0
B_0500431-AYALEONALDAM,Villa de Ayala - León de los Aldama,19.49154,-99.08062,0500431-AYALEONALDAM,0
B_0500431-LALDLRSHGO,León de los aldama - Dolores Hidalgo,19.49399,-99.07888,0500431-LALDLRSHGO,0
B_0500430-CHURUFCABAS,C. C. Central de Abasto - Frente a Anden C Paradero y Central de Abasto,19.37861,-99.09654,0500430-CHURUFCABAS,0
B_0500430-CHURUAPATLAC,Canal Río de Churubusco - Apatlaco,19.37989,-99.09592,0500430-CHURUAPATLAC,0
B_0500430-TZNTLCHURUB,Canal de Tezontle - Canal Río Churubusco,19.38398,-99.09322,0500430-TZNTLCHURUB,0
B_0500430-TZNTLCALL47,Canal de Tezontle - Calle 47,19.38462,-99.09639,0500430-TZNTLCALL47,0
B_0500430-CHURUTEZONTL,Río Churubusco - Canal de Tezontle,19.386,-99.10078,0500430-CHURUTEZONTL,0
B_0500430-CHURUOTE116,Río Churubusco - Oriente 116,19.38894,-99.10061,0500430-CHURUOTE116,0
B_0500430-CHURUOTE106,Río Churubusco - Oriente 106,19.39252,-99.10025,0500430-CHURUOTE106,0
B_0500430-CHURUPELIASCA,Río Churubusco - Plutarco Elias Calles,19.39702,-99.09922,0500430-CHURUPELIASCA,0
B_0500430-CHURUCANELA,Río Churubusco - Canela,19.398,-99.09909,0500430-CHURUCANELA,0
B_0500430-FRAYMIERGVIL,Fray Servando Teresa de Mier - Galindo y Villa,19.41702,-99.09891,0500430-FRAYMIERGVIL,0
B_0500430-BLVDPTOAV4,Blvd. Puerto Aéreo - Av. 4,19.41886,-99.09709,0500430-BLVDPTOAV4,0
B_0500430-BLVDPTAZARAG,Blvd. Puerto Aéreo - Calz. Ignacio Zaragoza,19.42037,-99.09629,0500430-BLVDPTAZARAG,0
B_0500430-BLVDPTOANTE3,Blvd. Puerto Aéreo - Norte 3,19.42361,-99.09446,0500430-BLVDPTOANTE3,0
B_0500430-BLVDPTOANTE9,Blvd. Puerto Aéreo - Norte 9,19.42433,-99.09408,0500430-BLVDPTOANTE9,0
B_0500430-BLVDPTOANTE17,Blvd. Puerto Aéreo - Norte 17,19.42573,-99.09342,0500430-BLVDPTOANTE17,0
B_0500430-NTE172NTE17,Norte 172 - Norte 17,19.42886,-99.09603,0500430-NTE172NTE17,0
B_0500430-NTE172NTE21,Norte 172 - Norte 21,19.43029,-99.09524,0500430-NTE172NTE21,0
B_0500430-NTE172NTE25,Norte 172 - Norte 25,19.43246,-99.09403,0500430-NTE172NTE25,0
B_0500430-NOTE172NTE33,Norte 172 - Norte 33,19.43512,-99.09256,0500430-NOTE172NTE33,0
B_0500430-NTE172NTE37,Norte 172 - Norte 37,19.43657,-99.09175,0500430-NTE172NTE37,0
B_0500430-NTE172PENON,Norte 172 - Del Peñon,19.43973,-99.09,0500430-NTE172PENON,0
B_0500430-NTE172PERSIA,Norte 172 - Persia,19.44111,-99.08918,0500430-NTE172PERSIA,0
B_0500430-NTE172TRANSVA,Norte 172 - Transval,19.44292,-99.08808,0500430-NTE172TRANSVA,0
B_0500430-MANESTERLINA,Manchurias - Esterlinas,19.44391,-99.08759,0500430-MANESTERLINA,0
B_0500430-BOLIMANCHURI,Bolivares - Manchuria,19.44449,-99.08712,0500430-BOLIMANCHURI,0
B_0500430-JLF504,José Loreto Fabela - 504,19.44505,-99.08706,0500430-JLF504,0
B_0500430-JLFAV565,José Loreto Fabela - Av. 565,19.44882,-99.08361,0500430-JLFAV565,0
B_0500430-JLFAV506,José Loreto Fabela - Av. 506,19.45327,-99.08196,0500430-JLFAV506,0
B_0500430-JLFMNOMORENO,José Loreto Fabela - Teatro Mariano Moreno,19.45533,-99.08112,0500430-JLFMNOMORENO,0
B_0500430-JLFAV508,José Loreto Fabela - Av. 508,19.45739,-99.08061,0500430-JLFAV508,0
B_0500430-JLFCNOGPE,José Loreto Fabela  - Camino de Guadalupe,19.46779,-99.08041,0500430-JLFCNOGPE,0
B_0500430-JLFCALL414,José Loreto Fabela - Calle 414,19.47258,-99.07941,0500430-JLFCALL414,0
